run_index,timestamp,eval_question_number,question,source_no_in_run,case_file,year_logged,retrieval_score,chunk_index,total_chunks_logged,sampled_pdf_relative_path,pdf_exists_under_sampled,chunk_index_in_range,chunks_json_row_found,logged_text_matches_chunks_json_strict,logged_text_matches_chunks_json_normalized,year_logged_matches_chunks_json,total_chunks_matches_chunks_json,verification_notes
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,3,Yash_Developers_vs_Harihar_Krupa_Co_Operative_Housing_on_30_July_2024_1.PDF,2024,0.7129,76,84,data/sampled/2024/Yash_Developers_vs_Harihar_Krupa_Co_Operative_Housing_on_30_July_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,4,Punjab_State_Co_Op_Milk_Prod_Fed_Ltd_vs_Balbir_Kumar_Walia_on_9_July_2021_1.PDF,2021,0.7124,72,98,data/sampled/2021/Punjab_State_Co_Op_Milk_Prod_Fed_Ltd_vs_Balbir_Kumar_Walia_on_9_July_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,5,Jacob_Puliyel_vs_Union_Of_India_on_2_May_2022_1.PDF,2022,0.7103,30,195,data/sampled/2022/Jacob_Puliyel_vs_Union_Of_India_on_2_May_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,6,Subodh_Kumar_Singh_Rathour_vs_The_Chief_Executive_Officer_on_9_July_2024_1.PDF,2024,0.7091,146,191,data/sampled/2024/Subodh_Kumar_Singh_Rathour_vs_The_Chief_Executive_Officer_on_9_July_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,7,Jacob_Puliyel_vs_Union_Of_India_on_2_May_2022_1.PDF,2022,0.6975,35,195,data/sampled/2022/Jacob_Puliyel_vs_Union_Of_India_on_2_May_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,8,Ramesh_Chandra_Sharma_vs_The_State_Of_Uttar_Pradesh_on_20_February_2023_1.PDF,2023,0.6963,77,114,data/sampled/2023/Ramesh_Chandra_Sharma_vs_The_State_Of_Uttar_Pradesh_on_20_February_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,9,Ramesh_Chandra_Sharma_vs_The_State_Of_Uttar_Pradesh_on_20_February_2023_1.PDF,2023,0.6951,75,114,data/sampled/2023/Ramesh_Chandra_Sharma_vs_The_State_Of_Uttar_Pradesh_on_20_February_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,10,Pravin_Electricals_Pvt_Ltd_vs_Galaxy_Infra_And_Engineering_Pvt_Ltd_on_8_March_2021_1.PDF,2021,0.6928,31,96,data/sampled/2021/Pravin_Electricals_Pvt_Ltd_vs_Galaxy_Infra_And_Engineering_Pvt_Ltd_on_8_March_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,11,State_Bank_Of_India_vs_K_S_Vishwanath_on_20_May_2022_1.PDF,2022,0.6906,30,47,data/sampled/2022/State_Bank_Of_India_vs_K_S_Vishwanath_on_20_May_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,12,Orissa_Administrative_Tribunal_Bar_vs_Union_Of_India_on_21_March_2023_1.PDF,2023,0.6902,124,164,data/sampled/2023/Orissa_Administrative_Tribunal_Bar_vs_Union_Of_India_on_21_March_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,13,Yash_Developers_vs_Harihar_Krupa_Co_Operative_Housing_on_30_July_2024_1.PDF,2024,0.6874,77,84,data/sampled/2024/Yash_Developers_vs_Harihar_Krupa_Co_Operative_Housing_on_30_July_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
25,2026-05-07 22:38:38,24,How has the court ruled on the scope of judicial review of administrative decisions?,14,Union_Of_India_vs_Parashotam_Dass_on_21_March_2023_1.PDF,2023,0.6853,32,41,data/sampled/2023/Union_Of_India_vs_Parashotam_Dass_on_21_March_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,1,Jaipur_Vidyut_Vitran_Nigam_Ltd_vs_Mb_Power_Madhya_Pradesh_Limited_on_8_January_2024_1.PDF,2024,0.7136,118,154,data/sampled/2024/Jaipur_Vidyut_Vitran_Nigam_Ltd_vs_Mb_Power_Madhya_Pradesh_Limited_on_8_January_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,2,Rajesh_Prasad_vs_The_State_Of_Bihar_And_Anr_Etc_on_7_January_2022_1.PDF,2022,0.7103,31,86,data/sampled/2022/Rajesh_Prasad_vs_The_State_Of_Bihar_And_Anr_Etc_on_7_January_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,3,Constable_907_Surendra_Singh_vs_State_Of_Uttarakhand_on_28_January_2025_1.PDF,2025,0.7096,15,27,data/sampled/2025/Constable_907_Surendra_Singh_vs_State_Of_Uttarakhand_on_28_January_2025_1.PDF,yes,yes,yes,no,yes,yes,yes,text_match_after_normalizing_form_feed_or_cr
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,4,Ravi_Sharma_vs_State_Government_Of_N_C_T_Of_Delhi_on_11_July_2022_1.PDF,2022,0.6996,27,47,data/sampled/2022/Ravi_Sharma_vs_State_Government_Of_N_C_T_Of_Delhi_on_11_July_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,5,Sukh_Dutt_Ratra_vs_The_State_Of_Himachal_Pradesh_on_6_April_2022_1.PDF,2022,0.6928,27,31,data/sampled/2022/Sukh_Dutt_Ratra_vs_The_State_Of_Himachal_Pradesh_on_6_April_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,6,Ravasaheb_Ravasahebagouda_vs_The_State_Of_Karnataka_on_16_March_2023_1.PDF,2023,0.6919,24,37,data/sampled/2023/Ravasaheb_Ravasahebagouda_vs_The_State_Of_Karnataka_on_16_March_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,7,Sheikh_Javed_Iqbal_Ashfaq_Ansari_vs_The_State_Of_Uttar_Pradesh_on_18_July_2024_1.PDF,2024,0.6908,39,43,data/sampled/2024/Sheikh_Javed_Iqbal_Ashfaq_Ansari_vs_The_State_Of_Uttar_Pradesh_on_18_July_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,8,Jaipur_Vidyut_Vitran_Nigam_Ltd_vs_Mb_Power_Madhya_Pradesh_Limited_on_8_January_2024_1.PDF,2024,0.6902,117,154,data/sampled/2024/Jaipur_Vidyut_Vitran_Nigam_Ltd_vs_Mb_Power_Madhya_Pradesh_Limited_on_8_January_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,9,Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,2021,0.6865,606,698,data/sampled/2021/Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,10,Ravi_Sharma_vs_State_Government_Of_N_C_T_Of_Delhi_on_11_July_2022_1.PDF,2022,0.6860,26,47,data/sampled/2022/Ravi_Sharma_vs_State_Government_Of_N_C_T_Of_Delhi_on_11_July_2022_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,11,Sheikh_Javed_Iqbal_Ashfaq_Ansari_vs_The_State_Of_Uttar_Pradesh_on_18_July_2024_1.PDF,2024,0.6856,20,43,data/sampled/2024/Sheikh_Javed_Iqbal_Ashfaq_Ansari_vs_The_State_Of_Uttar_Pradesh_on_18_July_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,12,Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,2021,0.6853,607,698,data/sampled/2021/Manish_Kumar_vs_Union_Of_India_on_19_January_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,13,Jitendra_Kumar_Rode_vs_Union_Of_India_on_24_April_2023_1.PDF,2023,0.6848,8,36,data/sampled/2023/Jitendra_Kumar_Rode_vs_Union_Of_India_on_24_April_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,14,Shilpa_Sailesh_vs_Varun_Sreenivasan_on_1_May_2023_1.PDF,2023,0.6835,21,120,data/sampled/2023/Shilpa_Sailesh_vs_Varun_Sreenivasan_on_1_May_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,15,M_S_Neeharika_Infrastructure_Pvt_vs_The_State_Of_Maharashtra_on_13_April_2021_1.PDF,2021,0.6833,101,141,data/sampled/2021/M_S_Neeharika_Infrastructure_Pvt_vs_The_State_Of_Maharashtra_on_13_April_2021_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,16,Arvind_Kejriwal_vs_Directorate_Of_Enforcement_on_10_May_2024_1.PDF,2024,0.6829,6,17,data/sampled/2024/Arvind_Kejriwal_vs_Directorate_Of_Enforcement_on_10_May_2024_1.PDF,yes,yes,yes,yes,yes,yes,yes,
26,2026-05-07 22:39:05,25,What has the Supreme Court ruled about the right of appeal and its limitations in criminal cases?,17,Jitendra_Kumar_Rode_vs_Union_Of_India_on_24_April_2023_1.PDF,2023,0.6795,24,36,data/sampled/2023/Jitendra_Kumar_Rode_vs_Union_Of_India_on_24_April_2023_1.PDF,yes,yes,yes,yes,yes,yes,yes,
